#x-axis,1,2
+1.334500E+00,-10.050E-03,-10.050E-03
+1.336400E+00,+0.0E+00,+0.0E+00
+1.338300E+00,-30.151E-03,-10.050E-03
+1.340200E+00,-20.101E-03,+0.0E+00
+1.342100E+00,-28.894E-03,-10.050E-03
+1.344000E+00,+0.0E+00,+0.0E+00
+1.345900E+00,-28.894E-03,-8.794E-03
+1.347800E+00,+0.0E+00,+0.0E+00
+1.349700E+00,-8.794E-03,-20.101E-03
+1.351600E+00,-18.844E-03,+0.0E+00
+1.353500E+00,-8.794E-03,+0.0E+00
+1.355400E+00,-20.101E-03,+18.844E-03
+1.357300E+00,-8.794E-03,-10.050E-03
+1.359200E+00,-20.101E-03,+0.0E+00
+1.361100E+00,-8.794E-03,+0.0E+00
+1.363000E+00,-38.945E-03,-20.101E-03
+1.364900E+00,-8.794E-03,+0.0E+00
+1.366800E+00,+0.0E+00,+0.0E+00
+1.368700E+00,-20.101E-03,+0.0E+00
+1.370600E+00,-18.844E-03,+0.0E+00
+1.372500E+00,-20.101E-03,-20.101E-03
+1.374400E+00,+0.0E+00,-20.101E-03
+1.376300E+00,-20.101E-03,-10.050E-03
+1.378200E+00,-20.101E-03,-18.844E-03
+1.380100E+00,-10.050E-03,+0.0E+00
+1.382000E+00,-18.844E-03,+0.0E+00
+1.383900E+00,-10.050E-03,+0.0E+00
+1.385800E+00,-20.101E-03,+0.0E+00
+1.387700E+00,-10.050E-03,+0.0E+00
+1.389600E+00,-20.101E-03,+0.0E+00
+1.391500E+00,-20.101E-03,+0.0E+00
+1.393400E+00,-20.101E-03,-18.844E-03
+1.395300E+00,-8.794E-03,-8.794E-03
+1.397200E+00,-20.101E-03,-20.101E-03
+1.399100E+00,-20.101E-03,+0.0E+00
+1.401000E+00,-18.844E-03,+0.0E+00
+1.402900E+00,-10.050E-03,+0.0E+00
+1.404800E+00,-18.844E-03,+18.844E-03
+1.406700E+00,+0.0E+00,-8.794E-03
+1.408600E+00,-18.844E-03,+0.0E+00
+1.410500E+00,+0.0E+00,+0.0E+00
+1.412400E+00,+0.0E+00,+0.0E+00
+1.414300E+00,-20.101E-03,+0.0E+00
+1.416200E+00,+0.0E+00,-20.101E-03
+1.418100E+00,-20.101E-03,-10.050E-03
+1.420000E+00,-18.844E-03,-20.101E-03
+1.421900E+00,-20.101E-03,-20.101E-03
+1.423800E+00,-20.101E-03,+0.0E+00
+1.425700E+00,-20.101E-03,-10.050E-03
+1.427600E+00,-20.101E-03,+0.0E+00
+1.429500E+00,-8.794E-03,+0.0E+00
+1.431400E+00,-38.945E-03,-18.844E-03
+1.433300E+00,-8.794E-03,-8.794E-03
+1.435200E+00,-20.101E-03,-20.101E-03
+1.437100E+00,-10.050E-03,+0.0E+00
+1.439000E+00,+0.0E+00,+0.0E+00
+1.440900E+00,-20.101E-03,+0.0E+00
+1.442800E+00,+0.0E+00,-20.101E-03
+1.444700E+00,-20.101E-03,-20.101E-03
+1.446600E+00,-18.844E-03,+0.0E+00
+1.448500E+00,-10.050E-03,+0.0E+00
+1.450400E+00,-38.945E-03,+0.0E+00
+1.452300E+00,-10.050E-03,+0.0E+00
+1.454200E+00,+0.0E+00,+0.0E+00
+1.456100E+00,-20.101E-03,+0.0E+00
+1.458000E+00,-20.101E-03,+0.0E+00
+1.459900E+00,+0.0E+00,-10.050E-03
+1.461800E+00,-38.945E-03,-18.844E-03
+1.463700E+00,-20.101E-03,-8.794E-03
+1.465600E+00,-20.101E-03,+0.0E+00
+1.467500E+00,-8.794E-03,-8.794E-03
+1.469400E+00,-18.844E-03,+0.0E+00
+1.471300E+00,-10.050E-03,+0.0E+00
+1.473200E+00,-20.101E-03,-20.101E-03
+1.475100E+00,-20.101E-03,-10.050E-03
+1.477000E+00,-20.101E-03,-20.101E-03
+1.478900E+00,-8.794E-03,-20.101E-03
+1.480800E+00,-20.101E-03,-20.101E-03
+1.482700E+00,-20.101E-03,-8.794E-03
+1.484600E+00,-18.844E-03,-20.101E-03
+1.486500E+00,-40.201E-03,+0.0E+00
+1.488400E+00,-18.844E-03,+0.0E+00
+1.490300E+00,-8.794E-03,+0.0E+00
+1.492200E+00,+0.0E+00,+0.0E+00
+1.494100E+00,-10.050E-03,+0.0E+00
+1.496000E+00,-20.101E-03,-18.844E-03
+1.497900E+00,-28.894E-03,+0.0E+00
+1.499800E+00,+0.0E+00,-20.101E-03
+1.501700E+00,-8.794E-03,-8.794E-03
+1.503600E+00,-38.945E-03,+0.0E+00
+1.505500E+00,-10.050E-03,+0.0E+00
+1.507400E+00,-20.101E-03,+0.0E+00
+1.509300E+00,-20.101E-03,-20.101E-03
+1.511200E+00,-20.101E-03,-18.844E-03
+1.513100E+00,-20.101E-03,+0.0E+00
+1.515000E+00,+0.0E+00,-18.844E-03
+1.516900E+00,-20.101E-03,-20.101E-03
+1.518800E+00,-18.844E-03,-20.101E-03
+1.520700E+00,-8.794E-03,+0.0E+00
+1.522600E+00,+0.0E+00,-20.101E-03
+1.524500E+00,+0.0E+00,+0.0E+00
+1.526400E+00,+0.0E+00,+0.0E+00
+1.528300E+00,-10.050E-03,-20.101E-03
+1.530200E+00,+0.0E+00,-18.844E-03
+1.532100E+00,-10.050E-03,-8.794E-03
+1.534000E+00,+0.0E+00,+0.0E+00
+1.535900E+00,-10.050E-03,-20.101E-03
+1.537800E+00,-20.101E-03,-20.101E-03
+1.539700E+00,-20.101E-03,-10.050E-03
+1.541600E+00,-20.101E-03,+0.0E+00
+1.543500E+00,+8.794E-03,+0.0E+00
+1.545400E+00,+0.0E+00,+0.0E+00
+1.547300E+00,-20.101E-03,+0.0E+00
+1.549200E+00,+0.0E+00,+0.0E+00
+1.551100E+00,-20.101E-03,-8.794E-03
+1.553000E+00,+0.0E+00,+0.0E+00
+1.554900E+00,-30.151E-03,-10.050E-03
+1.556800E+00,-18.844E-03,-20.101E-03
+1.558700E+00,-20.101E-03,-20.101E-03
+1.560600E+00,+0.0E+00,+0.0E+00
+1.562500E+00,+0.0E+00,+0.0E+00
+1.564400E+00,-20.101E-03,+0.0E+00
+1.566300E+00,-10.050E-03,+0.0E+00
+1.568200E+00,-20.101E-03,-20.101E-03
+1.570100E+00,-10.050E-03,-18.844E-03
+1.572000E+00,-20.101E-03,+0.0E+00
+1.573900E+00,-20.101E-03,-8.794E-03
+1.575800E+00,+0.0E+00,-20.101E-03
+1.577700E+00,-10.050E-03,-8.794E-03
+1.579600E+00,+0.0E+00,+0.0E+00
+1.581500E+00,+0.0E+00,+10.050E-03
+1.583400E+00,+0.0E+00,+0.0E+00
+1.585300E+00,+0.0E+00,-8.794E-03
+1.587200E+00,+0.0E+00,-20.101E-03
+1.589100E+00,-10.050E-03,+0.0E+00
+1.591000E+00,-18.844E-03,-18.844E-03
+1.592900E+00,-10.050E-03,+0.0E+00
+1.594800E+00,-20.101E-03,-18.844E-03
+1.596700E+00,-20.101E-03,-10.050E-03
+1.598600E+00,-20.101E-03,+0.0E+00
+1.600500E+00,-20.101E-03,-10.050E-03
+1.602400E+00,-18.844E-03,+0.0E+00
+1.604300E+00,-8.794E-03,-8.794E-03
+1.606200E+00,-20.101E-03,+18.844E-03
+1.608100E+00,-20.101E-03,-10.050E-03
+1.610000E+00,+0.0E+00,+0.0E+00
+1.611900E+00,-20.101E-03,+0.0E+00
+1.613800E+00,+0.0E+00,+0.0E+00
+1.615700E+00,+0.0E+00,-10.050E-03
+1.617600E+00,-18.844E-03,+0.0E+00
+1.619500E+00,+0.0E+00,-8.794E-03
+1.621400E+00,-20.101E-03,-20.101E-03
+1.623300E+00,+0.0E+00,-10.050E-03
+1.625200E+00,+0.0E+00,+0.0E+00
+1.627100E+00,-10.050E-03,-10.050E-03
+1.629000E+00,-20.101E-03,-18.844E-03
+1.630900E+00,-20.101E-03,-10.050E-03
+1.632800E+00,+0.0E+00,+0.0E+00
+1.634700E+00,+0.0E+00,-20.101E-03
+1.636600E+00,+0.0E+00,+0.0E+00
+1.638500E+00,-20.101E-03,-10.050E-03
+1.640400E+00,-20.101E-03,+0.0E+00
+1.642300E+00,-20.101E-03,-8.794E-03
+1.644200E+00,-18.844E-03,+0.0E+00
+1.646100E+00,-8.794E-03,-8.794E-03
+1.648000E+00,+0.0E+00,+0.0E+00
+1.649900E+00,-8.794E-03,-10.050E-03
+1.651800E+00,-20.101E-03,+0.0E+00
+1.653700E+00,-18.844E-03,-8.794E-03
+1.655600E+00,-38.945E-03,-20.101E-03
+1.657500E+00,-20.101E-03,+8.794E-03
+1.659400E+00,-20.101E-03,+0.0E+00
+1.661300E+00,-20.101E-03,-20.101E-03
+1.663200E+00,-20.101E-03,+0.0E+00
+1.665100E+00,-20.101E-03,-8.794E-03
+1.667000E+00,-20.101E-03,-18.844E-03
+1.668900E+00,-20.101E-03,-8.794E-03
+1.670800E+00,-20.101E-03,+0.0E+00
+1.672700E+00,-8.794E-03,-10.050E-03
+1.674600E+00,-20.101E-03,+0.0E+00
+1.676500E+00,-20.101E-03,+0.0E+00
+1.678400E+00,-18.844E-03,+0.0E+00
+1.680300E+00,-20.101E-03,-10.050E-03
+1.682200E+00,-20.101E-03,+0.0E+00
+1.684100E+00,-8.794E-03,-8.794E-03
+1.686000E+00,-20.101E-03,-18.844E-03
+1.687900E+00,-28.894E-03,+0.0E+00
+1.689800E+00,-20.101E-03,-18.844E-03
+1.691700E+00,-30.151E-03,+0.0E+00
+1.693600E+00,-20.101E-03,+0.0E+00
+1.695500E+00,-20.101E-03,+0.0E+00
+1.697400E+00,+0.0E+00,+0.0E+00
+1.699300E+00,-20.101E-03,-10.050E-03
+1.701200E+00,-20.101E-03,+0.0E+00
+1.703100E+00,-8.794E-03,-28.894E-03
+1.705000E+00,-20.101E-03,+0.0E+00
+1.706900E+00,-20.101E-03,+0.0E+00
+1.708800E+00,-18.844E-03,-20.101E-03
+1.710700E+00,-10.050E-03,-10.050E-03
+1.712600E+00,-18.844E-03,-18.844E-03
+1.714500E+00,-30.151E-03,+0.0E+00
+1.716400E+00,-20.101E-03,-18.844E-03
+1.718300E+00,-20.101E-03,-8.794E-03
+1.720200E+00,-18.844E-03,+0.0E+00
+1.722100E+00,-20.101E-03,-10.050E-03
+1.724000E+00,-18.844E-03,-20.101E-03
+1.725900E+00,-10.050E-03,+0.0E+00
+1.727800E+00,-20.101E-03,-18.844E-03
+1.729700E+00,-20.101E-03,-8.794E-03
+1.731600E+00,-20.101E-03,+0.0E+00
+1.733500E+00,-8.794E-03,-8.794E-03
+1.735400E+00,+0.0E+00,-18.844E-03
+1.737300E+00,-8.794E-03,-10.050E-03
+1.739200E+00,+0.0E+00,-20.101E-03
+1.741100E+00,-8.794E-03,+0.0E+00
+1.743000E+00,-18.844E-03,+0.0E+00
+1.744900E+00,-10.050E-03,-8.794E-03
+1.746800E+00,+0.0E+00,+0.0E+00
+1.748700E+00,+0.0E+00,+0.0E+00
+1.750600E+00,+0.0E+00,+0.0E+00
+1.752500E+00,-20.101E-03,+8.794E-03
+1.754400E+00,+0.0E+00,+0.0E+00
+1.756300E+00,-20.101E-03,-8.794E-03
+1.758200E+00,-38.945E-03,+0.0E+00
+1.760100E+00,-28.894E-03,+0.0E+00
+1.762000E+00,-20.101E-03,+0.0E+00
+1.763900E+00,-28.894E-03,-20.101E-03
+1.765800E+00,-18.844E-03,+0.0E+00
+1.767700E+00,-20.101E-03,+0.0E+00
+1.769600E+00,-20.101E-03,-18.844E-03
+1.771500E+00,-20.101E-03,+0.0E+00
+1.773400E+00,-20.101E-03,+0.0E+00
+1.775300E+00,-20.101E-03,-8.794E-03
+1.777200E+00,-20.101E-03,+0.0E+00
+1.779100E+00,-10.050E-03,-8.794E-03
+1.781000E+00,-20.101E-03,-18.844E-03
+1.782900E+00,-10.050E-03,-10.050E-03
+1.784800E+00,-18.844E-03,+0.0E+00
+1.786700E+00,-18.844E-03,+0.0E+00
+1.788600E+00,-20.101E-03,+0.0E+00
+1.790500E+00,-10.050E-03,+0.0E+00
+1.792400E+00,+0.0E+00,+0.0E+00
+1.794300E+00,-10.050E-03,-8.794E-03
+1.796200E+00,-20.101E-03,-18.844E-03
+1.798100E+00,-20.101E-03,-8.794E-03
+1.800000E+00,-20.101E-03,+0.0E+00
+1.801900E+00,-10.050E-03,-8.794E-03
+1.803800E+00,-20.101E-03,+0.0E+00
+1.805700E+00,-8.794E-03,-20.101E-03
+1.807600E+00,-18.844E-03,-18.844E-03
+1.809500E+00,-10.050E-03,-8.794E-03
+1.811400E+00,-20.101E-03,+0.0E+00
+1.813300E+00,-10.050E-03,-10.050E-03
+1.815200E+00,-18.844E-03,-20.101E-03
+1.817100E+00,-20.101E-03,-8.794E-03
+1.819000E+00,+0.0E+00,-18.844E-03
+1.820900E+00,+0.0E+00,-10.050E-03
+1.822800E+00,-18.844E-03,+18.844E-03
+1.824700E+00,-10.050E-03,-10.050E-03
+1.826600E+00,-18.844E-03,+0.0E+00
+1.828500E+00,+0.0E+00,-8.794E-03
+1.830400E+00,-20.101E-03,+0.0E+00
+1.832300E+00,-8.794E-03,-10.050E-03
+1.834200E+00,-38.945E-03,+0.0E+00
+1.836100E+00,-20.101E-03,+0.0E+00
+1.838000E+00,-20.101E-03,+0.0E+00
+1.839900E+00,-10.050E-03,-20.101E-03
+1.841800E+00,+0.0E+00,+0.0E+00
+1.843700E+00,+0.0E+00,-10.050E-03
+1.845600E+00,+18.844E-03,+0.0E+00
+1.847500E+00,-8.794E-03,-8.794E-03
+1.849400E+00,-20.101E-03,+0.0E+00
+1.851300E+00,-20.101E-03,-20.101E-03
+1.853200E+00,-20.101E-03,-18.844E-03
+1.855100E+00,-10.050E-03,-8.794E-03
+1.857000E+00,-20.101E-03,+0.0E+00
+1.858900E+00,-8.794E-03,+0.0E+00
+1.860800E+00,+0.0E+00,+0.0E+00
+1.862700E+00,-10.050E-03,+0.0E+00
+1.864600E+00,-20.101E-03,+0.0E+00
+1.866500E+00,-20.101E-03,+0.0E+00
+1.868400E+00,-18.844E-03,-18.844E-03
+1.870300E+00,-20.101E-03,+0.0E+00
+1.872200E+00,+0.0E+00,+0.0E+00
+1.874100E+00,-8.794E-03,-10.050E-03
+1.876000E+00,-18.844E-03,-20.101E-03
+1.877900E+00,-28.894E-03,+0.0E+00
+1.879800E+00,+0.0E+00,-18.844E-03
+1.881700E+00,-20.101E-03,-10.050E-03
+1.883600E+00,+0.0E+00,+0.0E+00
+1.885500E+00,-28.894E-03,-10.050E-03
+1.887400E+00,-20.101E-03,+0.0E+00
+1.889300E+00,-20.101E-03,+0.0E+00
+1.891200E+00,-20.101E-03,-20.101E-03
+1.893100E+00,-20.101E-03,+0.0E+00
+1.895000E+00,+0.0E+00,+0.0E+00
+1.896900E+00,-8.794E-03,-10.050E-03
+1.898800E+00,+0.0E+00,+0.0E+00
+1.900700E+00,-18.844E-03,-8.794E-03
+1.902600E+00,-20.101E-03,-20.101E-03
+1.904500E+00,-8.794E-03,+0.0E+00
+1.906400E+00,-18.844E-03,-20.101E-03
+1.908300E+00,-20.101E-03,-8.794E-03
+1.910200E+00,-20.101E-03,+0.0E+00
+1.912100E+00,-8.794E-03,-8.794E-03
+1.914000E+00,+0.0E+00,-18.844E-03
+1.915900E+00,-10.050E-03,+8.794E-03
+1.917800E+00,-18.844E-03,-18.844E-03
+1.919700E+00,-20.101E-03,-10.050E-03
+1.921600E+00,-20.101E-03,+0.0E+00
+1.923500E+00,-20.101E-03,+0.0E+00
+1.925400E+00,-18.844E-03,-20.101E-03
+1.927300E+00,-10.050E-03,-10.050E-03
+1.929200E+00,-20.101E-03,+0.0E+00
+1.931100E+00,+0.0E+00,+8.794E-03
+1.933000E+00,-18.844E-03,+0.0E+00
+1.934900E+00,-10.050E-03,-8.794E-03
+1.936800E+00,-20.101E-03,+0.0E+00
+1.938700E+00,-8.794E-03,+0.0E+00
+1.940600E+00,+0.0E+00,-20.101E-03
+1.942500E+00,+0.0E+00,+0.0E+00
+1.944400E+00,-18.844E-03,+0.0E+00
+1.946300E+00,-8.794E-03,+0.0E+00
+1.948200E+00,-20.101E-03,+0.0E+00
+1.950100E+00,-8.794E-03,+0.0E+00
+1.952000E+00,+0.0E+00,+0.0E+00
+1.953900E+00,-20.101E-03,-8.794E-03
+1.955800E+00,-18.844E-03,+0.0E+00
+1.957700E+00,-20.101E-03,-10.050E-03
+1.959600E+00,-18.844E-03,+0.0E+00
+1.961500E+00,-20.101E-03,-8.794E-03
+1.963400E+00,+0.0E+00,+0.0E+00
+1.965300E+00,+8.794E-03,+0.0E+00
+1.967200E+00,-20.101E-03,+0.0E+00
+1.969100E+00,-20.101E-03,+0.0E+00
+1.971000E+00,-38.945E-03,-18.844E-03
+1.972900E+00,-20.101E-03,-8.794E-03
+1.974800E+00,-18.844E-03,-18.844E-03
+1.976700E+00,-20.101E-03,+0.0E+00
+1.978600E+00,-20.101E-03,+0.0E+00
+1.980500E+00,-20.101E-03,+0.0E+00
+1.982400E+00,-20.101E-03,+0.0E+00
+1.984300E+00,-20.101E-03,-8.794E-03
+1.986200E+00,+0.0E+00,-18.844E-03
+1.988100E+00,-8.794E-03,-20.101E-03
+1.990000E+00,-20.101E-03,+0.0E+00
+1.991900E+00,-10.050E-03,+0.0E+00
+1.993800E+00,-18.844E-03,+0.0E+00
+1.995700E+00,-20.101E-03,+0.0E+00
+1.997600E+00,-20.101E-03,+0.0E+00
+1.999500E+00,-20.101E-03,+0.0E+00
+2.001400E+00,-18.844E-03,-20.101E-03
+2.003300E+00,-20.101E-03,+0.0E+00
+2.005200E+00,+0.0E+00,-18.844E-03
+2.007100E+00,-20.101E-03,-10.050E-03
+2.009000E+00,+0.0E+00,+0.0E+00
+2.010900E+00,-20.101E-03,+0.0E+00
+2.012800E+00,-20.101E-03,+0.0E+00
+2.014700E+00,-8.794E-03,+0.0E+00
+2.016600E+00,-20.101E-03,+0.0E+00
+2.018500E+00,-20.101E-03,-10.050E-03
+2.020400E+00,+0.0E+00,+0.0E+00
+2.022300E+00,+0.0E+00,-8.794E-03
+2.024200E+00,-20.101E-03,+0.0E+00
+2.026100E+00,-20.101E-03,-10.050E-03
+2.028000E+00,-18.844E-03,+0.0E+00
+2.029900E+00,-28.894E-03,-8.794E-03
+2.031800E+00,-20.101E-03,+0.0E+00
+2.033700E+00,-8.794E-03,+0.0E+00
+2.035600E+00,-20.101E-03,+0.0E+00
+2.037500E+00,-20.101E-03,-8.794E-03
+2.039400E+00,+0.0E+00,+0.0E+00
+2.041300E+00,-8.794E-03,+8.794E-03
+2.043200E+00,+0.0E+00,-20.101E-03
+2.045100E+00,-30.151E-03,+0.0E+00
+2.047000E+00,-20.101E-03,+0.0E+00
+2.048900E+00,+0.0E+00,-20.101E-03
+2.050800E+00,-18.844E-03,+0.0E+00
+2.052700E+00,-20.101E-03,+0.0E+00
+2.054600E+00,-20.101E-03,+0.0E+00
+2.056500E+00,-20.101E-03,-8.794E-03
+2.058400E+00,-20.101E-03,+18.844E-03
+2.060300E+00,-8.794E-03,-10.050E-03
+2.062200E+00,-20.101E-03,-18.844E-03
+2.064100E+00,-20.101E-03,-8.794E-03
+2.066000E+00,-20.101E-03,+18.844E-03
+2.067900E+00,-20.101E-03,+0.0E+00
+2.069800E+00,+0.0E+00,+0.0E+00
+2.071700E+00,-20.101E-03,+0.0E+00
+2.073600E+00,-18.844E-03,-18.844E-03
+2.075500E+00,+0.0E+00,+10.050E-03
+2.077400E+00,-18.844E-03,-20.101E-03
+2.079300E+00,-8.794E-03,-20.101E-03
+2.081200E+00,-20.101E-03,+0.0E+00
+2.083100E+00,-8.794E-03,-8.794E-03
+2.085000E+00,-20.101E-03,+0.0E+00
+2.086900E+00,+0.0E+00,-8.794E-03
+2.088800E+00,-20.101E-03,-38.945E-03
+2.090700E+00,-30.151E-03,+0.0E+00
+2.092600E+00,-20.101E-03,+0.0E+00
+2.094500E+00,-20.101E-03,+10.050E-03
+2.096400E+00,+0.0E+00,+0.0E+00
+2.098300E+00,-20.101E-03,-8.794E-03
+2.100200E+00,-20.101E-03,+0.0E+00
+2.102100E+00,-20.101E-03,-10.050E-03
+2.104000E+00,+0.0E+00,-38.945E-03
+2.105900E+00,+0.0E+00,+0.0E+00
+2.107800E+00,-20.101E-03,+0.0E+00
+2.109700E+00,-10.050E-03,+0.0E+00
+2.111600E+00,-20.101E-03,+0.0E+00
+2.113500E+00,-8.794E-03,+0.0E+00
+2.115400E+00,-20.101E-03,+0.0E+00
+2.117300E+00,-20.101E-03,-10.050E-03
+2.119200E+00,+0.0E+00,-18.844E-03
+2.121100E+00,-10.050E-03,-10.050E-03
+2.123000E+00,-20.101E-03,-20.101E-03
+2.124900E+00,-20.101E-03,-20.101E-03
+2.126800E+00,-18.844E-03,+0.0E+00
+2.128700E+00,-10.050E-03,-8.794E-03
+2.130600E+00,+0.0E+00,+0.0E+00
+2.132500E+00,-30.151E-03,+0.0E+00
+2.134400E+00,-20.101E-03,+0.0E+00
+2.136300E+00,-8.794E-03,-20.101E-03
+2.138200E+00,-20.101E-03,-18.844E-03
+2.140100E+00,+0.0E+00,-20.101E-03
+2.142000E+00,-18.844E-03,-18.844E-03
+2.143900E+00,-28.894E-03,+0.0E+00
+2.145800E+00,-20.101E-03,-20.101E-03
+2.147700E+00,-20.101E-03,-10.050E-03
+2.149600E+00,+0.0E+00,+0.0E+00
+2.151500E+00,-10.050E-03,+0.0E+00
+2.153400E+00,-20.101E-03,+0.0E+00
+2.155300E+00,-20.101E-03,-20.101E-03
+2.157200E+00,-20.101E-03,+0.0E+00
+2.159100E+00,-10.050E-03,-10.050E-03
+2.161000E+00,+0.0E+00,+0.0E+00
+2.162900E+00,-20.101E-03,-10.050E-03
+2.164800E+00,-18.844E-03,-18.844E-03
+2.166700E+00,-28.894E-03,-10.050E-03
+2.168600E+00,-18.844E-03,+0.0E+00
+2.170500E+00,-28.894E-03,-20.101E-03
+2.172400E+00,-20.101E-03,+0.0E+00
+2.174300E+00,-20.101E-03,+0.0E+00
+2.176200E+00,-20.101E-03,+0.0E+00
+2.178100E+00,-20.101E-03,+0.0E+00
+2.180000E+00,-18.844E-03,+0.0E+00
+2.181900E+00,-10.050E-03,-8.794E-03
+2.183800E+00,+0.0E+00,+0.0E+00
+2.185700E+00,+0.0E+00,-8.794E-03
+2.187600E+00,-20.101E-03,-18.844E-03
+2.189500E+00,-10.050E-03,-8.794E-03
+2.191400E+00,-20.101E-03,-18.844E-03
+2.193300E+00,-10.050E-03,-10.050E-03
+2.195200E+00,-38.945E-03,+0.0E+00
+2.197100E+00,-8.794E-03,+0.0E+00
+2.199000E+00,-20.101E-03,+0.0E+00
+2.200900E+00,-10.050E-03,-20.101E-03
+2.202800E+00,-20.101E-03,-20.101E-03
+2.204700E+00,+0.0E+00,-8.794E-03
+2.206600E+00,+0.0E+00,-18.844E-03
+2.208500E+00,+0.0E+00,+0.0E+00
+2.210400E+00,-18.844E-03,+0.0E+00
+2.212300E+00,-8.794E-03,+0.0E+00
+2.214200E+00,+0.0E+00,-18.844E-03
+2.216100E+00,-20.101E-03,-8.794E-03
+2.218000E+00,+0.0E+00,+0.0E+00
+2.219900E+00,-8.794E-03,-20.101E-03
+2.221800E+00,+0.0E+00,+0.0E+00
+2.223700E+00,-20.101E-03,-10.050E-03
+2.225600E+00,-20.101E-03,-18.844E-03
+2.227500E+00,+0.0E+00,-20.101E-03
+2.229400E+00,-18.844E-03,+0.0E+00
+2.231300E+00,-20.101E-03,-8.794E-03
+2.233200E+00,+0.0E+00,-38.945E-03
+2.235100E+00,-40.201E-03,-20.101E-03
+2.237000E+00,+0.0E+00,-18.844E-03
+2.238900E+00,-20.101E-03,-8.794E-03
+2.240800E+00,-20.101E-03,+0.0E+00
+2.242700E+00,-20.101E-03,+8.794E-03
+2.244600E+00,-18.844E-03,+0.0E+00
+2.246500E+00,-20.101E-03,+0.0E+00
+2.248400E+00,-20.101E-03,-18.844E-03
+2.250300E+00,-8.794E-03,-20.101E-03
+2.252200E+00,-38.945E-03,-18.844E-03
+2.254100E+00,-8.794E-03,+0.0E+00
+2.256000E+00,-38.945E-03,-18.844E-03
+2.257900E+00,-20.101E-03,-8.794E-03
+2.259800E+00,-20.101E-03,-20.101E-03
+2.261700E+00,-8.794E-03,+0.0E+00
+2.263600E+00,+0.0E+00,+0.0E+00
+2.265500E+00,-20.101E-03,-20.101E-03
+2.267400E+00,-18.844E-03,+18.844E-03
+2.269300E+00,-8.794E-03,-8.794E-03
+2.271200E+00,-18.844E-03,-18.844E-03
+2.273100E+00,-10.050E-03,-10.050E-03
